TimeBlock,AveragePackets,AveragePacketsperDevice,AverageConnections,AverageConnectionsperDevice,AverageThroughputperDevice,MaxThroughputperDevice,ActiveDevicesIP,ConnectedDevicesMAC,AveragePacketSize,ActiveConnections,RatioTIME_WAIT/ESTABLISHED,MaxTCPConnections,MaxUDPConnections,TimeSinceLastTCPConnection,TimeSinceLastUDPConnection,AverageTCPSessionDuration,AverageUDPSessionDuration,TimeSinceLastPacket,DeviceScreenState
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2985.0,2715.0,84782.30769230769,0.0,1455.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3000.0,2730.0,84812.30769230769,0.0,1470.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3015.0,2745.0,84842.30769230769,0.0,1485.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3030.0,2760.0,84872.30769230769,0.0,1500.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3045.0,2775.0,84902.30769230769,0.0,1515.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3060.0,2790.0,84932.30769230769,0.0,1530.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3075.0,2805.0,84962.30769230769,0.0,1545.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3090.0,2820.0,84992.30769230769,0.0,1560.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3105.0,2835.0,85022.30769230769,0.0,1575.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3120.0,2850.0,85052.30769230769,0.0,1590.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3135.0,2865.0,85082.30769230769,0.0,1605.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3150.0,2880.0,85112.30769230769,0.0,1620.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3165.0,2895.0,85142.30769230769,0.0,1635.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3180.0,2910.0,85172.30769230769,0.0,1650.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3195.0,2925.0,85202.30769230769,0.0,1665.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3210.0,2940.0,85232.30769230769,0.0,1680.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3225.0,2955.0,85262.30769230769,0.0,1695.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3240.0,2970.0,85292.30769230769,0.0,1710.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3255.0,2985.0,85322.30769230769,0.0,1725.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3270.0,3000.0,85352.30769230769,0.0,1740.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3285.0,3015.0,85382.30769230769,0.0,1755.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3300.0,3030.0,85412.30769230769,0.0,1770.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3315.0,3045.0,85442.30769230769,0.0,1785.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3330.0,3060.0,85472.30769230769,0.0,1800.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3345.0,3075.0,85502.30769230769,0.0,1815.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3360.0,3090.0,85532.30769230769,0.0,1830.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3375.0,3105.0,85562.30769230769,0.0,1845.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3390.0,3120.0,85592.30769230769,0.0,1860.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3405.0,3135.0,85622.30769230769,0.0,1875.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3420.0,3150.0,85652.30769230769,0.0,1890.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3435.0,3165.0,85682.30769230769,0.0,1905.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3450.0,3180.0,85712.30769230769,0.0,1920.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3465.0,3195.0,85742.30769230769,0.0,1935.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3480.0,3210.0,85772.30769230769,0.0,1950.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3495.0,3225.0,85802.30769230769,0.0,1965.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3510.0,3240.0,85832.30769230769,0.0,1980.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3525.0,3255.0,85862.30769230769,0.0,1995.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3540.0,3270.0,85892.30769230769,0.0,2010.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,3555.0,3285.0,85922.30769230769,0.0,2025.0,0
